Cluster,lat,lon
0,40.703707008,-73.943257966
0,40.7613110390001,-73.973083376
0,40.6605427760001,-73.8931765949999
0,40.5801712200001,-74.113825707
2,40.7475900800001,-73.884396999
2,40.840234138,-73.9176841139999
2,40.8643297240001,-73.867393455
2,40.8077806220001,-73.945484727
0,40.7464321210001,-74.0032350819999
0,40.5886136840001,-73.958398385
1,40.7568289880001,-73.857515206
2,40.8143940140001,-73.886921812
0,40.6701674270001,-73.930993992
2,40.7810998160001,-73.9533782139999
1,40.762886741,-73.765342359
2,40.8826939900001,-73.833156832
1,40.601159958,-73.7567098769999
0,40.6194425360001,-73.999846551
2,40.858373133,-73.899402084
2,40.8083741360001,-73.9468858229999
0,40.605629978,-74.013157189
1,40.7415919050001,-73.8658550389999
2,40.7911518670001,-73.884371919
0,40.6636870290001,-73.935776645
2,40.793222127,-73.944525154
2,40.7965711430001,-73.967185687
2,40.7965711430001,-73.967185687
2,40.8673627810001,-73.888288803
1,40.736564064,-73.711932603
2,40.8675270050001,-73.885027308
2,40.8197265690001,-73.889297294
1,40.7552368570001,-73.8065676159999
1,40.5964315620001,-73.784677067
0,40.6347014310001,-74.1662332399999
2,40.8259130060001,-73.947117528
0,40.6790177890001,-73.924181597
2,40.881218527,-73.904133781
2,40.8582920810001,-73.8680055899999
1,40.670487746,-73.796085317
1,40.710789323,-73.7671525389999
2,40.7619762190001,-73.9394396879999
0,40.5795409040001,-74.0107616829999
2,40.8228611420001,-73.919165302
0,40.6719267330001,-73.9308335549999
2,40.819769127,-73.917106066
1,40.681866121,-73.8784969989999
1,40.707751257,-73.7872102109999
2,40.850449563,-73.885125504
2,40.866599056,-73.884786675
2,40.864140648,-73.891313038
0,40.6980166380001,-73.937077926
0,40.6688017330001,-73.955749337
1,40.7472017920001,-73.867893662
0,40.7637926580001,-73.9974167569999
0,40.615491223,-74.08165623
2,40.7631668000001,-73.924421528
2,40.754368937,-73.870842766
0,40.647949898,-73.998408634
2,40.8331545990001,-73.9091393109999
2,40.8331545990001,-73.9091393109999
2,40.7801825770001,-73.9593113939999
1,40.751778503,-73.8551980349999
1,40.751778503,-73.8551980349999
2,40.850449563,-73.885125504
2,40.8096774430001,-73.945945561
0,40.661652071,-73.9096612609999
2,40.7878745990001,-73.928181646
2,40.8327700180001,-73.8763314879999
1,40.6778478480001,-73.8759986649999
0,40.717448534,-73.9402809869999
1,40.6849920650001,-73.795042198
2,40.8240747400001,-73.9087109009999
1,40.6752153350001,-73.796690944
1,40.6752153350001,-73.796690944
2,40.8183769120001,-73.8447275359999
0,40.595753238,-74.077912441
0,40.636763538,-74.0774306769999
0,40.691534377,-73.9337629199999
0,40.6800225810001,-73.949573099
0,40.640754918,-74.0767470879999
1,40.6026295500001,-73.749563328
2,40.838176876,-73.937151364
0,40.638881198,-73.943940035
0,40.6321177660001,-74.0070232689999
2,40.8100332440001,-73.916616065
2,40.8555908230001,-73.862895877
0,40.6280139610001,-74.1469248289999
1,40.689601286,-73.827271977
2,40.865876364,-73.927663555
0,40.6954446410001,-73.923261365
0,40.702909021,-73.921204218
0,40.7347916680001,-73.998716881
0,40.6616869220001,-73.927924622
2,40.8237228670001,-73.953846969
2,40.8356478210001,-73.885610014
1,40.7503183250001,-73.8619287239999
2,40.8172177330001,-73.953472135
0,40.6463382090001,-74.010837324
0,40.690551165,-73.955338249
0,40.690551165,-73.955338249
0,40.7003666200001,-73.9125697169999
2,40.838265741,-73.902995843
1,40.667945639,-73.758957148
2,40.8128617410001,-73.960512465
1,40.595176344,-73.7567424809999
0,40.6745140470001,-73.920754684
0,40.6754747800001,-73.9096641679999
2,40.8364565750001,-73.902521453
2,40.812227638,-73.918517122
2,40.7489206450001,-73.892230054
2,40.8315167230001,-73.910055784
0,40.6754747800001,-73.9096641679999
0,40.7027075070001,-73.942440119
2,40.8329457730001,-73.8619018049999
0,40.678814002,-73.927394158
0,40.6825179580001,-73.976316867
2,40.7711907710001,-73.9520601679999
2,40.8211390750001,-73.925645538
2,40.8211390750001,-73.925645538
1,40.6514891100001,-73.839948038
0,40.702414371,-73.9287173179999
2,40.840018409,-73.873434004
2,40.8445540760001,-73.9344490779999
0,40.666409908,-73.9529176779999
1,40.712471496,-73.8744841879999
2,40.7454007100001,-73.9066136559999
0,40.648613551,-73.905257203
2,40.8926174960001,-73.861202751
2,40.8196840090001,-73.8878594139999
2,40.8283525410001,-73.9404271659999
0,40.7156824140001,-73.9923070729999
0,40.72851158,-73.995329093
2,40.818507567,-73.868095338
2,40.7461790190001,-73.9051437209999
0,40.697750458,-73.9482217409999
2,40.8125201340001,-73.902813002
0,40.6585683690001,-73.898229263
2,40.828737302,-73.936231627
2,40.8025395340001,-73.9549380349999
2,40.813079074,-73.923353328
0,40.6894531730001,-73.955122632
2,40.8844311600001,-73.833004197
2,40.866431832,-73.8471534029999
1,40.7095637080001,-73.787698582
1,40.651378503,-73.733047735
2,40.823215792,-73.9378050179999
0,40.657529852,-73.929987088
2,40.885449566,-73.8448963709999
0,40.5779071270001,-73.983931663
2,40.834209452,-73.925706819
0,40.7320880090001,-74.00436014
0,40.745364409,-73.996583812
2,40.842487614,-73.877560315
2,40.8595149400001,-73.899414818
0,40.6746822980001,-73.940294044
2,40.8634835780001,-73.89016444
2,40.859200822,-73.922761528
2,40.890181156,-73.85747171
2,40.840546164,-73.874137746
0,40.6357491310001,-74.026040181
2,40.858120313,-73.932986082
2,40.8110282150001,-73.904260168
1,40.7281014100001,-73.814439621
2,40.831440178,-73.89129057
2,40.831440178,-73.89129057
0,40.6519466020001,-73.929394707
1,40.69267132,-73.764583382
0,40.7171317930001,-73.99492947
2,40.7575942220001,-73.886686155
2,40.7995815250001,-73.938820358
2,40.8759648110001,-73.9105018989999
0,40.730600184,-73.992409987
2,40.8475571160001,-73.9350316599999
1,40.6626928050001,-73.88830716
2,40.890604314,-73.8601038309999
0,40.6350153070001,-73.931531149
0,40.595753238,-74.077912441
0,40.704782804,-74.0097467799999
2,40.762644978,-73.919884544
1,40.6626928050001,-73.88830716
2,40.8483112480001,-73.9168933879999
2,40.838881644,-73.878109049
2,40.877788706,-73.8738322
0,40.677109967,-74.010481805
0,40.621044016,-73.9075621119999
0,40.711952093,-73.9898546759999
2,40.8222620720001,-73.9405373979999
0,40.6444723710001,-73.9290999249999
2,40.8163661450001,-73.867626311
2,40.807183186,-73.927250522
2,40.772554487,-73.95106272
2,40.851192833,-73.928662709
0,40.7206341090001,-73.994972495
0,40.6907383080001,-73.9439324969999
2,40.8278199010001,-73.925930756
0,40.6875126640001,-73.919837792
2,40.8047357610001,-73.956096041
0,40.681128685,-73.974366822
1,40.667356662,-73.7829737879999
2,40.7906045570001,-73.946434134
2,40.8165976070001,-73.953924166
0,40.698489974,-73.9343763059999
2,40.7911518670001,-73.884371919
1,40.698962054,-73.792990483
0,40.6711682430001,-73.909688025
1,40.589788318,-73.788677052
2,40.820979933,-73.849642388
0,40.703247156,-73.9261412939999
1,40.6690454970001,-73.8813501069999
0,40.700511239,-73.941540394
0,40.608809201,-73.999054238
0,40.6605427760001,-73.8931765949999
2,40.8464090370001,-73.893373298
1,40.6737907290001,-73.891998159
1,40.695074769,-73.8668141159999
1,40.7065999440001,-73.795606957
1,40.7065999440001,-73.795606957
2,40.840546164,-73.874137746
2,40.850905674,-73.903649732
0,40.629292015,-73.918300947
0,40.667735909,-73.915110552
0,40.6293671490001,-73.898875431
1,40.7623158000001,-73.827448002
2,40.8425393960001,-73.845271095
0,40.6620217710001,-73.89270205
1,40.6700972080001,-73.8740376219999
0,40.636762182,-73.9205761269999
2,40.815698577,-73.924932683
2,40.838805984,-73.869175427
1,40.658378671,-73.8861842969999
0,40.6908094410001,-73.924344881
0,40.611453155,-74.0331367969999
2,40.7911518670001,-73.884371919
1,40.651698159,-73.868446756
2,40.873751111,-73.855015586
0,40.6754191800001,-73.937539069
2,40.7533352290001,-73.871794027
1,40.76636382,-73.814762614
1,40.5895158800001,-73.813650949
2,40.8653969700001,-73.893451316
0,40.6603946010001,-73.91275186
2,40.852381909,-73.9135157709999
2,40.8560550510001,-73.900779259
1,40.7099964010001,-73.788656668
0,40.675276877,-74.003664242
0,40.6979173280001,-73.926940593
2,40.812699137,-73.921619736
2,40.81305566,-73.8880186979999
0,40.6515592420001,-74.003619692
2,40.754129946,-73.8808448409999
1,40.663690509,-73.7805454689999
0,40.739103748,-73.928988405
0,40.65388611,-73.9544978439999
0,40.74661324,-73.9956815049999
2,40.8546123890001,-73.884232679
2,40.854742994,-73.914373035
0,40.661656141,-73.9150029479999
0,40.7121306870001,-73.992228127
0,40.6075461680001,-74.00995227
2,40.7635920720001,-73.9636353559999
0,40.631042017,-73.909407272
1,40.6673901770001,-73.8709499079999
1,40.701345723,-73.812934432
0,40.6197084990001,-74.0080557699999
0,40.7091249920001,-73.955304164
1,40.704544877,-73.791443902
2,40.8312701610001,-73.914265926
0,40.7498624720001,-73.987939663
2,40.8304474070001,-73.875790162
2,40.812015676,-73.951506947
1,40.6928541,-73.803477885
1,40.753409866,-73.81555299
1,40.681504182,-73.792388482
0,40.644966529,-73.97580769
1,40.6572714160001,-73.874562816
0,40.6056563980001,-73.95911524
0,40.6056563980001,-73.95911524
0,40.656167168,-73.927926981
0,40.592468765,-74.161288828
2,40.8063606110001,-73.938091683
2,40.7780045000001,-73.962999227
2,40.817832761,-73.915265929
0,40.641745891,-73.954405229
1,40.7475814580001,-73.8571416
0,40.5942099600001,-74.0748356079999
0,40.6421748330001,-73.9288537369999
0,40.6421748330001,-73.9288537369999
2,40.828723865,-73.923190768
0,40.710335478,-74.0095456
0,40.653870817,-73.929594492
2,40.8436065770001,-73.905861376
