Cluster,lat,lon
4,40.7452527410001,-73.87006287
0,40.6134005330001,-74.0128093499999
3,40.7113825220001,-73.770046953
3,40.6779216510001,-73.793585768
1,40.8589839570001,-73.889062042
3,40.6902012530001,-73.7887482579999
2,40.5632903200001,-74.116892148
0,40.6565712140001,-74.003623569
4,40.703413669,-73.9647429569999
4,40.7063981970001,-73.959352821
1,40.8206401850001,-73.931108939
4,40.730034797,-73.943336575
4,40.7534640760001,-73.994399743
3,40.679915131,-73.743482854
3,40.674504245,-73.791977661
3,40.695496899,-73.754645473
1,40.87039488,-73.881977933
3,40.7046795310001,-73.805650333
3,40.7120054170001,-73.73072723
1,40.789264657,-73.851815786
3,40.6949467490001,-73.733140152
4,40.742699299,-73.9986553799999
3,40.5875144890001,-73.8117051249999
0,40.6129137890001,-73.9595430049999
1,40.819820393,-73.8664488439999
0,40.6793572300001,-73.8892094289999
2,40.615491223,-74.08165623
4,40.740134219,-73.918356293
3,40.762981671,-73.7607863599999
4,40.7562662070001,-73.990501248
3,40.73203497,-73.733496772
0,40.613038121,-73.901752759
4,40.7500358090001,-73.920170394
1,40.8698020570001,-73.890356481
3,40.671644058,-73.863360523
4,40.7295556290001,-73.891406262
2,40.6203328760001,-74.152030183
4,40.742962354,-73.955274248
4,40.691222671,-73.926684693
1,40.829330897,-73.9238693999999
4,40.742962354,-73.955274248
0,40.5940190590001,-73.9608543159999
4,40.7343456080001,-73.9819346309999
1,40.8209548680001,-73.858017409
1,40.886055507,-73.878756719
3,40.738780617,-73.741491637
0,40.6626299280001,-73.958993816
0,40.6316838720001,-73.928241643
4,40.7636745280001,-73.956083398
0,40.6198154160001,-74.009737972
0,40.6393645690001,-74.034382944
4,40.7396483360001,-73.98109239
3,40.7505508020001,-73.8635379419999
3,40.7266951240001,-73.732948076
3,40.6701549310001,-73.7911080389999
1,40.8826295900001,-73.826705396
0,40.6693357410001,-73.9408143159999
2,40.614086564,-74.0724590839999
2,40.630214907,-74.1514474429999
1,40.8226123750001,-73.862291786
3,40.7268654000001,-73.860494463
1,40.8769842620001,-73.8896612029999
4,40.744935135,-73.883632911
0,40.630847128,-74.001849635
0,40.6845333960001,-73.9522739
0,40.6649618710001,-73.9933510339999
1,40.812866866,-73.918104507
0,40.671298431,-73.904359803
0,40.572838506,-73.995433562
4,40.690226056,-73.90729312
3,40.669751445,-73.803571189
4,40.7477296820001,-73.9868392929999
1,40.8590944950001,-73.915932762
0,40.6281757950001,-73.9278671439999
3,40.6811865660001,-73.8259597589999
1,40.8776315600001,-73.836141965
3,40.743552326,-73.823595466
1,40.827075425,-73.862405403
1,40.8245941230001,-73.950092244
1,40.84883927,-73.93570271
1,40.829063955,-73.844059403
1,40.863086498,-73.9256926369999
3,40.6717115610001,-73.771088568
3,40.701513488,-73.7445682709999
1,40.8127971010001,-73.943663498
0,40.6288888550001,-74.0303174049999
1,40.810979844,-73.949022325
0,40.6779072190001,-73.9177402609999
3,40.694056403,-73.844858387
1,40.8339882500001,-73.886603027
1,40.8127305130001,-73.9544723399999
1,40.8495048980001,-73.9287584969999
3,40.7118331460001,-73.8361166889999
4,40.7146755050001,-73.9649714729999
3,40.679214691,-73.8709558689999
1,40.848724157,-73.9076469349999
1,40.849173975,-73.84988951
4,40.7054006920001,-73.9333235459999
0,40.6690335770001,-73.935274039
1,40.8328293010001,-73.9182425509999
0,40.612027186,-73.980444209
1,40.8275568650001,-73.918469444
3,40.6736477960001,-73.870523221
0,40.6145650390001,-74.000296791
4,40.7805249630001,-73.909752748
0,40.631454902,-73.9596650679999
1,40.8826939900001,-73.833156832
0,40.6557576280001,-73.960803675
0,40.688725348,-73.961422531
4,40.703707008,-73.943257966
1,40.8131311220001,-73.954168609
4,40.7208043800001,-74.001834097
1,40.822320437,-73.8894085969999
4,40.8043138670001,-73.958231073
1,40.8708655900001,-73.897792268
0,40.653461238,-73.884653805
0,40.6582347120001,-73.920683917
3,40.746452934,-73.750524023
0,40.604810731,-73.966797355
3,40.729580825,-73.799689352
1,40.895204963,-73.880110891
1,40.8988872420001,-73.857424103
3,40.6507528500001,-73.84548884
4,40.7512599830001,-74.0067290489999
1,40.8404701760001,-73.891174619
0,40.6457153040001,-73.963346451
1,40.8492174040001,-73.90009908
1,40.8616314380001,-73.921005324
3,40.666500576,-73.819697151
4,40.7241954880001,-73.981861619
4,40.7483667290001,-73.972713262
0,40.6749404770001,-73.89765991
3,40.700355485,-73.834871817
3,40.671644058,-73.863360523
4,40.7717889850001,-73.979195058
2,40.634822537,-74.145754454
1,40.851973258,-73.8355617569999
4,40.7431245990001,-73.956068073
0,40.6693261290001,-73.916467537
1,40.866749837,-73.9287219459999
0,40.6797116010001,-73.9616801189999
2,40.611109549,-74.1228645859999
0,40.6769601410001,-73.951262652
0,40.661858615,-73.958907784
0,40.6667956910001,-73.896511706
0,40.6265926450001,-73.938323273
4,40.772425679,-73.978729121
4,40.772425679,-73.978729121
1,40.8403966440001,-73.883339443
0,40.6387931420001,-74.025854006
4,40.7421969800001,-73.97468255
1,40.8378421210001,-73.9196277519999
0,40.628272527,-73.999151234
3,40.728254298,-73.7976584309999
4,40.688797879,-73.9169010859999
3,40.7143776660001,-73.74678793
3,40.682776249,-73.865154898
1,40.869008717,-73.920320439
0,40.670771899,-73.942071142
3,40.7870986780001,-73.7823920879999
1,40.830060023,-73.922415937
3,40.770650275,-73.826567159
1,40.8753840040001,-73.8760425039999
3,40.7379635940001,-73.8614347
3,40.7551767840001,-73.831205881
4,40.745239795,-73.947138254
1,40.828368649,-73.8723540729999
0,40.649178804,-74.0132810969999
0,40.6428660010001,-73.9550098289999
0,40.683816725,-73.945456265
0,40.6408057370001,-73.9509143189999
0,40.6516763550001,-73.93186002
4,40.7695885040001,-73.927139959
0,40.6856655620001,-73.948952261
0,40.6838955160001,-73.9984762829999
4,40.775095315,-73.949212267
0,40.628006876,-73.9777412079999
0,40.6300387220001,-73.9358018189999
3,40.6887912670001,-73.80475912
3,40.7355479760001,-73.796579025
4,40.700192633,-73.9185999539999
4,40.7681425170001,-73.876245716
4,40.7081586320001,-73.942482302
3,40.707173332,-73.78787211
3,40.7425713380001,-73.717056353
1,40.8146317430001,-73.9461077189999
1,40.8612842370001,-73.8636541779999
