Cluster,lat,lon
1,40.681749896,-73.958585458
1,40.6614172970001,-73.941289909
5,40.833029094,-73.862721934
1,40.624096319,-73.960238686
0,40.679042806,-73.938509112
4,40.6968416340001,-73.744459949
0,40.658486662,-73.928173165
3,40.7650240790001,-73.9848359499999
0,40.68636981,-73.914592848
3,40.7868235620001,-73.9491888759999
3,40.7163418370001,-73.950696363
4,40.7144226020001,-73.762728185
1,40.6857647080001,-73.998634892
0,40.7063632700001,-73.931897899
1,40.6494481240001,-73.9630777259999
0,40.6525853250001,-73.915940705
0,40.6938845600001,-73.917763823
5,40.8712171880001,-73.8891718
0,40.6751222980001,-73.931915378
3,40.800380481,-73.950789433
0,40.631818207,-73.892772227
4,40.684394502,-73.7693612049999
2,40.6143298850001,-74.085822121
5,40.8683460870001,-73.8634299949999
1,40.572797354,-73.995962704
3,40.7209771980001,-73.994838989
5,40.888311205,-73.856810251
5,40.8287398730001,-73.914724479
0,40.6731578010001,-73.896191803
1,40.6030587760001,-73.995687183
0,40.6744042170001,-73.896510715
3,40.8143619960001,-73.9444966949999
0,40.695058784,-73.938948721
1,40.587834098,-73.934668661
5,40.8418409070001,-73.883879032
3,40.7839105640001,-73.947327824
5,40.8285197000001,-73.8801118009999
4,40.6844202230001,-73.7825721139999
3,40.7525307990001,-73.99322319
0,40.7543699440001,-73.866904908
5,40.8572855460001,-73.932339841
0,40.744556952,-73.8737705359999
4,40.5991954180001,-73.760987846
5,40.8652190720001,-73.843356386
4,40.7413925880001,-73.7088479289999
3,40.790425789,-73.95183686
5,40.8583769750001,-73.9039100379999
5,40.8520455570001,-73.931745131
5,40.8472431820001,-73.938136769
5,40.861559813,-73.9247182349999
5,40.8085133270001,-73.9214657209999
0,40.660460804,-73.867182381
5,40.832774193,-73.9458256149999
3,40.80203233,-73.949682945
0,40.665221978,-73.9193238939999
0,40.6870115940001,-73.917682155
5,40.8346215,-73.918103026
3,40.747449094,-73.9821945369999
5,40.8498891580001,-73.916482969
2,40.6274211670001,-74.076090504
0,40.651165991,-73.911899013
1,40.6610763210001,-73.958821762
5,40.864468978,-73.920307802
0,40.670655072,-73.91339092
0,40.704318465,-73.9192333
5,40.848967396,-73.8602347729999
