Cluster,lat,lon
0,40.6814381990001,-73.9545150989999
0,40.643985023,-73.9010261449999
1,40.710876791,-73.807024586
4,40.81198578,-73.914287154
3,40.7665716220001,-73.9183419349999
3,40.7585326380001,-73.9270798599999
0,40.631020431,-73.976608947
1,40.6651346690001,-73.765448342
0,40.685662779,-73.955471329
4,40.864210277,-73.8548086169999
3,40.768784828,-73.988806289
4,40.864210277,-73.8548086169999
1,40.6910397940001,-73.742278929
3,40.7348527840001,-73.958408122
3,40.744935135,-73.883632911
1,40.692716492,-73.8507357829999
2,40.615491223,-74.08165623
1,40.760321794,-73.863272463
0,40.5773796170001,-73.96829052
0,40.6306860440001,-73.9673140799999
0,40.622749023,-73.961403025
3,40.768784828,-73.988806289
1,40.6939528280001,-73.841364287
3,40.7430801680001,-73.954736461
1,40.6929761100001,-73.849862531
1,40.7067341690001,-73.7893667339999
3,40.7725020120001,-73.957135418
4,40.8252587470001,-73.893884137
3,40.774433463,-73.9884045759999
4,40.828578104,-73.904437269
4,40.8293492650001,-73.891886594
0,40.6852000860001,-73.939934878
0,40.6631257980001,-73.9986533759999
0,40.5989247580001,-73.9729687829999
4,40.8536146860001,-73.897272944
3,40.7572421040001,-73.968273486
1,40.7670996470001,-73.834767706
3,40.764058097,-73.9618373609999
0,40.6737400100001,-73.956863621
3,40.7416645330001,-73.9992833159999
3,40.801012471,-73.946216267
0,40.5908611020001,-73.9754888369999
1,40.731538464,-73.719747994
4,40.8324699500001,-73.9042437699999
0,40.595897343,-73.973391305
0,40.6706671250001,-73.875644318
4,40.8251892600001,-73.8764720409999
3,40.744793357,-73.993292546
3,40.765653688,-73.964645032
0,40.5846411890001,-73.9563343309999
0,40.6996504460001,-73.938316997
0,40.6801118930001,-73.904339953
0,40.577517662,-73.9619043389999
4,40.887853793,-73.85537181
3,40.730460432,-74.0020797129999
1,40.73736705,-73.8801783819999
0,40.671723302,-73.951720698
3,40.7231264320001,-74.002577348
4,40.8938167970001,-73.8588347469999
1,40.587879866,-73.808575342
3,40.754699165,-73.993500894
0,40.672797186,-73.880939675
2,40.6249706950001,-74.1665368229999
1,40.76394143,-73.7711506269999
0,40.586639271,-73.955980192
0,40.673202944,-73.946012906
3,40.784051167,-73.948707117
4,40.8806500050001,-73.856193906
0,40.6812683220001,-73.892876594
3,40.7594339460001,-73.9744522
0,40.651165991,-73.911899013
1,40.6987196750001,-73.806713561
4,40.884587751,-73.849050091
0,40.6886635870001,-73.939170927
0,40.6918825610001,-73.9924432399999
0,40.6795418300001,-73.895835753
0,40.693667261,-73.9445178299999
4,40.828578104,-73.904437269
0,40.6859357600001,-73.9400784439999
1,40.5983642940001,-73.761253693
2,40.6212223140001,-74.040349642
3,40.7209771980001,-73.994838989
0,40.6462134590001,-73.8944787949999
1,40.7098055870001,-73.762578698
4,40.8160045120001,-73.9413197279999
4,40.8225914020001,-73.8777775789999
0,40.6661419260001,-73.9904888459999
3,40.745618945,-73.986619565
1,40.606000835,-73.747357435
1,40.6638118020001,-73.731603031
0,40.633995026,-74.036768891
0,40.633995026,-74.036768891
0,40.6847324,-73.963555766
1,40.729611451,-73.735927481
0,40.655639713,-73.911539907
0,40.660188885,-74.0013062
1,40.7043815690001,-73.783275238
1,40.727820503,-73.7551867239999
0,40.612236421,-73.953841906
0,40.659120386,-73.9369920669999
1,40.693549282,-73.845349998
0,40.7048353860001,-73.90266342
3,40.8131311220001,-73.954168609
4,40.8275720120001,-73.938465806
0,40.59996614,-73.9781610749999
4,40.8269464590001,-73.938921665
0,40.6854863790001,-73.9472397059999
1,40.779831578,-73.8212678899999
4,40.899983348,-73.85821756
1,40.674312243,-73.8659146539999
4,40.856492363,-73.93726058
0,40.603505553,-73.987260251
4,40.900695603,-73.857112749
4,40.823316011,-73.918095261
4,40.855578216,-73.863839389
4,40.826906394,-73.935900956
3,40.7500219730001,-73.991339463
1,40.7030748990001,-73.807916367
0,40.5771918560001,-74.00057021
3,40.730468511,-73.993658405
4,40.8502233230001,-73.93216991
0,40.6382432790001,-74.0156677859999
0,40.663985757,-73.979034035
0,40.622884195,-73.949047104
0,40.6783260240001,-73.97328271
4,40.8432618570001,-73.935400892
3,40.80023233,-73.939397661
0,40.6376247160001,-73.945249009
0,40.6376247160001,-73.945249009
0,40.700192633,-73.9185999539999
3,40.730468511,-73.993658405
2,40.6167995760001,-74.117554963
2,40.6356253770001,-74.1592169369999
1,40.694532463,-73.83016577
3,40.81115104,-73.9513919779999
0,40.670771899,-73.942071142
0,40.611518097,-73.992870129
1,40.739662536,-73.821509163
0,40.629919226,-74.0064033789999
3,40.7569532960001,-73.977311904
0,40.6989258740001,-73.928883336
0,40.688289501,-73.9903558789999
0,40.6985303960001,-73.937975427
3,40.7443073160001,-73.9902178519999
3,40.7647199690001,-73.989915229
4,40.862441565,-73.891192895
0,40.622977941,-73.9648358749999
1,40.7540495690001,-73.847584518
4,40.8308604120001,-73.902887392
0,40.6763731030001,-73.9261458189999
0,40.6726962490001,-74.011724827
1,40.6960583900001,-73.835722714
3,40.7194738040001,-73.958118295
3,40.746401566,-73.9327664309999
4,40.848539809,-73.8884975249999
4,40.8990591150001,-73.901029766
1,40.6914748180001,-73.839758301
0,40.691732872,-73.935295276
0,40.7008257090001,-73.944710231
3,40.730468511,-73.993658405
3,40.7553167070001,-73.993053262
3,40.7597886830001,-73.9000707709999
4,40.8274852960001,-73.845768612
2,40.617213108,-74.084215742
1,40.6815512540001,-73.735104657
0,40.6820009630001,-73.948223153
3,40.7443073160001,-73.9902178519999
0,40.629919226,-74.0064033789999
1,40.7059777380001,-73.742661206
0,40.684345009,-73.9278496539999
0,40.5893915770001,-73.970952773
0,40.6889308790001,-73.953146976
1,40.6948445800001,-73.8206013829999
1,40.7759934520001,-73.8224119129999
1,40.7108595290001,-73.7360847319999
4,40.835199828,-73.871975974
1,40.6858639100001,-73.7282979829999
3,40.796511713,-73.936591159
3,40.709660467,-73.933149758
0,40.5807808600001,-73.983394569
3,40.7422960280001,-73.920775111
4,40.8694047480001,-73.8799983179999
0,40.686234072,-74.000174519
1,40.5865255430001,-73.804640459
0,40.6312058550001,-74.01402689
0,40.6778475610001,-73.960678929
4,40.834983734,-73.86306121
0,40.70233066,-73.9223590079999
0,40.616606705,-73.972849963
0,40.6449689630001,-73.994978193
1,40.6837329110001,-73.8148875859999
1,40.7077409390001,-73.74068504
4,40.8262761550001,-73.943128158
3,40.764492294,-73.9200339399999
0,40.623646652,-74.0383446119999
4,40.8520240390001,-73.937358777
0,40.701033501,-73.92831126
0,40.639138159,-73.911666275
0,40.675191801,-73.9967063719999
0,40.7031520680001,-73.898586785
1,40.749133885,-73.856254037
1,40.7693831380001,-73.803230399
0,40.700351944,-73.90783083
3,40.754517133,-73.984358291
4,40.843371973,-73.830317082
3,40.7509792970001,-73.9476425989999
0,40.642222931,-73.9467334129999
1,40.710033008,-73.7937063589999
0,40.686950284,-73.993698599
0,40.6937221630001,-73.950554419
4,40.8206720040001,-73.8240558269999
