Cluster,lat,lon
3,40.826517752,-73.818414435
3,40.8178242990001,-73.907812651
2,40.731360259,-73.813247071
1,40.7536316860001,-73.964579225
3,40.7857080040001,-73.946542795
1,40.677010916,-73.8986517719999
1,40.627427439,-73.92099432
2,40.6641437850001,-73.8117411329999
1,40.6755063570001,-73.9471899179999
2,40.609776567,-73.750613393
1,40.633217286,-73.92258713
1,40.6401420490001,-73.946018034
3,40.772776849,-73.925508182
3,40.8151807240001,-73.903950729
2,40.591381869,-73.810005541
3,40.8565695840001,-73.902271463
2,40.5880094620001,-73.807286023
0,40.594032466,-74.0689842209999
2,40.6967110140001,-73.813683117
1,40.7544489630001,-73.9881156929999
1,40.7573171990001,-73.98788056
3,40.8110529260001,-73.880721259
2,40.6556100010001,-73.7509682529999
2,40.6556100010001,-73.7509682529999
2,40.6556100010001,-73.7509682529999
0,40.575871566,-74.003032428
1,40.741565424,-73.99167978
2,40.676517984,-73.7712415139999
2,40.676517984,-73.7712415139999
1,40.687024772,-73.920815537
1,40.6351419120001,-73.947895611
3,40.8207148830001,-73.919323268
3,40.862687276,-73.866424221
3,40.7784639610001,-73.92139645
3,40.8204955210001,-73.954965619
2,40.687875653,-73.85360602
0,40.635590564,-74.117422329
3,40.7961648840001,-73.9398600439999
1,40.669165105,-73.891284691
1,40.6947153080001,-73.974390448
3,40.8791680360001,-73.854139507
1,40.742962354,-73.955274248
1,40.64312628,-73.908093647
1,40.658424134,-73.9291427639999
3,40.8639926870001,-73.900731263
1,40.720505465,-73.976025587
1,40.660083495,-73.9189624699999
1,40.6713598200001,-73.881811023
2,40.7213786520001,-73.82084743
3,40.83782567,-73.8640383489999
3,40.8618945590001,-73.85766248
3,40.8502899920001,-73.899417923
3,40.831240768,-73.91917319
1,40.662613939,-73.946763988
3,40.905239663,-73.8455737049999
1,40.701154656,-73.9093913419999
1,40.6835491100001,-73.988492488
3,40.8653830160001,-73.893201875
3,40.800360728,-73.9436162329999
1,40.6481591530001,-73.958206302
1,40.750411107,-73.985236286
3,40.836336934,-73.8175130829999
1,40.7064923200001,-73.878599993
1,40.6081840100001,-73.966536369
1,40.6753994210001,-73.881118891
3,40.830641293,-73.874875576
2,40.679376604,-73.7891647129999
3,40.7817877530001,-73.944910212
1,40.6926300640001,-73.925633783
3,40.8547531190001,-73.8935623529999
1,40.66494692,-73.878131316
1,40.696634612,-73.9511364749999
2,40.7092962460001,-73.775482638
2,40.7010930340001,-73.83623686
1,40.6803734150001,-73.892759054
1,40.680377853,-73.867986378
3,40.899517777,-73.859054145
1,40.6376799060001,-73.952055193
1,40.6376799060001,-73.952055193
2,40.689529839,-73.7819568739999
2,40.711037871,-73.745812281
3,40.7486215330001,-73.8734091429999
3,40.8229123080001,-73.870041304
2,40.6889314700001,-73.796955622
0,40.6323106900001,-74.111763767
3,40.8653595860001,-73.9182784819999
1,40.6449136000001,-73.937383848
3,40.7990087970001,-73.952408541
1,40.649272421,-73.928165066
0,40.6389608920001,-74.11769129
3,40.8665918500001,-73.867822804
3,40.7856823400001,-73.944509769
1,40.675146162,-73.918003234
2,40.7091864970001,-73.819156071
1,40.6996504460001,-73.938316997
1,40.7497551610001,-73.9856153919999
1,40.7085946560001,-73.9416992239999
3,40.8658411920001,-73.8959994969999
1,40.6894531730001,-73.955122632
3,40.8333363020001,-73.917161436
1,40.685784842,-73.8677953879999
3,40.836266064,-73.9113286629999
1,40.6713598200001,-73.881811023
2,40.673381529,-73.834149102
1,40.636593652,-73.9611319959999
0,40.5979909800001,-73.98499271
1,40.679670066,-73.936136211
0,40.62619183,-73.994147437
0,40.62619183,-73.994147437
0,40.6382777370001,-74.07879081
3,40.854742994,-73.914373035
1,40.660118772,-73.9146084349999
1,40.7554430050001,-73.943423246
3,40.850367293,-73.9172558939999
3,40.811777158,-73.9219856839999
1,40.6701682360001,-73.9157274889999
2,40.69528791,-73.814570615
1,40.757702098,-74.000586201
3,40.8429793350001,-73.914579729
1,40.672296411,-73.929405609
0,40.635529133,-74.091365534
3,40.7871209690001,-73.9398140449999
3,40.887042546,-73.8541294629999
1,40.647330127,-73.896999556
3,40.8560328090001,-73.888448814
1,40.6701674270001,-73.930993992
1,40.6690951030001,-73.932483877
2,40.700601637,-73.854566254
1,40.6713371010001,-73.9364506059999
1,40.655244,-73.959780431
3,40.7994556360001,-73.966436613
3,40.7692654860001,-73.933086319
0,40.579162625,-74.000372232
3,40.8401471930001,-73.86361076
3,40.822758665,-73.9104831289999
3,40.7961648840001,-73.9398600439999
2,40.676517984,-73.7712415139999
