Cluster,lat,lon
3,40.8043840460001,-73.9374216689999
0,40.7175732060001,-73.9625349519999
2,40.65030209,-73.9495198819999
2,40.6581969440001,-73.958538808
0,40.757515648,-73.9650572319999
3,40.8243079150001,-73.8926318759999
0,40.7318563860001,-73.9837502199999
0,40.7626554870001,-73.9711154669999
0,40.7425812060001,-74.004194825
3,40.90335364,-73.906536424
3,40.7787783470001,-73.915730858
0,40.7730831470001,-73.9893904529999
0,40.731667658,-73.9894150869999
2,40.6366979250001,-73.9229542049999
0,40.762027813,-73.999059288
2,40.5768796190001,-74.1223984389999
1,40.6569063800001,-73.885091156
2,40.6856627080001,-73.989808196
0,40.730803194,-74.0090000979999
3,40.823101299,-73.8696904609999
2,40.6628509390001,-73.9554541159999
3,40.816057056,-73.954321942
0,40.686468416,-73.9679934599999
1,40.7443281990001,-73.856556724
3,40.8666735090001,-73.862540402
1,40.6761296010001,-73.9047963099999
0,40.7208225200001,-73.9841713879999
0,40.688465142,-73.937635025
0,40.7320633360001,-73.996497897
1,40.7510607680001,-73.7812826699999
1,40.669615171,-73.906838722
3,40.8387518700001,-73.913757556
0,40.7566420420001,-73.988371577
3,40.829376177,-73.875058628
2,40.5896966230001,-73.948517949
2,40.639997346,-73.9709667779999
1,40.679700408,-73.776047368
1,40.7595777980001,-73.8301407
0,40.7236580040001,-73.985285504
0,40.744985243,-73.989921825
0,40.6900603240001,-73.949825134
0,40.746732438,-73.980491289
0,40.763800684,-73.973786302
0,40.805830187,-73.9617809009999
3,40.862758367,-73.9049340619999
0,40.7560435350001,-73.986949544
2,40.6804428730001,-73.9503587569999
1,40.651698159,-73.868446756
0,40.7622347710001,-73.968188083
0,40.742343933,-73.982686691
2,40.6798703640001,-73.9467862669999
0,40.70754637,-74.013776048
3,40.8328953810001,-73.926716496
1,40.7612423150001,-73.8328365679999
3,40.8411636170001,-73.9126232149999
0,40.7793074840001,-73.983265634
0,40.7606016880001,-73.968333252
2,40.5813367010001,-73.975773136
2,40.6547512450001,-74.007368032
1,40.7093776350001,-73.813373584
0,40.7437057700001,-73.9859234469999
3,40.8577440980001,-73.915927239
1,40.714656834,-73.775507868
0,40.690866375,-73.9858480569999
1,40.6730695750001,-73.853018458
0,40.710783222,-73.996632474
1,40.760185479,-73.767842585
0,40.7504307680001,-73.989282176
0,40.7679717660001,-73.914997233
0,40.7729745190001,-73.958257949
0,40.791832727,-73.9739811169999
3,40.8668150140001,-73.9016381559999
0,40.7740605600001,-73.963781279
0,40.7994476750001,-73.967386531
2,40.629713521,-73.997648908
2,40.682066079,-73.9600959589999
0,40.694388072,-73.9871960089999
1,40.740512143,-73.792879432
0,40.7582282560001,-73.986122517
0,40.7656048850001,-73.978124818
3,40.808142838,-73.945300203
3,40.8180638750001,-73.9554152589999
3,40.8626230400001,-73.900682693
2,40.6276660190001,-73.9499512949999
2,40.64208689,-73.974158412
0,40.7366901720001,-73.954199535
0,40.7602335440001,-73.958579979
0,40.7504307680001,-73.989282176
2,40.6203452250001,-73.924104155
3,40.815143113,-73.816364555
3,40.8466668520001,-73.896177665
3,40.853693664,-73.933952075
2,40.5757962380001,-74.1018778819999
0,40.780865841,-73.9588162919999
0,40.7619219330001,-73.968415651
0,40.734895538,-73.989959434
3,40.8671080120001,-73.897693193
3,40.795581553,-73.932297815
2,40.564878621,-73.893419544
1,40.7440565470001,-73.891804861
2,40.6120802550001,-73.9869056489999
1,40.6863550520001,-73.768380877
0,40.7574112390001,-73.9246807279999
2,40.6107171290001,-73.9209852829999
0,40.7078572830001,-73.9562716579999
0,40.760764728,-73.9158944279999
0,40.715528594,-74.009239725
0,40.7198463560001,-74.005189071
0,40.754546175,-73.977424615
3,40.881530834,-73.8298038189999
3,40.833809505,-73.941347389
2,40.6786287960001,-73.950868455
1,40.6564012210001,-73.8411652519999
0,40.71853313,-73.960319434
0,40.720663793,-73.9880639949999
0,40.7290723040001,-73.978295562
0,40.728615975,-74.0000591749999
1,40.750581063,-73.88635521
2,40.576670753,-73.965832198
1,40.681502299,-73.864836587
0,40.719963868,-73.98794868
1,40.7378443530001,-73.874750331
0,40.7650560640001,-73.9671109619999
3,40.8098390710001,-73.951414611
0,40.731667658,-73.9894150869999
0,40.7218220190001,-73.9874793509999
0,40.7294908220001,-73.9870305119999
0,40.801295775,-73.953934757
0,40.7637926580001,-73.9974167569999
0,40.78119897,-73.947777715
1,40.6664346490001,-73.78455923
0,40.718981689,-74.006512948
2,40.613305542,-73.9171859529999
0,40.7270975760001,-73.988762779
0,40.7183089070001,-73.989265695
0,40.7259999350001,-73.991865723
0,40.739397142,-74.0072510959999
0,40.7422105740001,-74.006201259
0,40.7477296820001,-73.9868392929999
0,40.721273571,-73.99359795
0,40.7386446400001,-73.987591664
2,40.615968922,-74.031060735
0,40.7477296820001,-73.9868392929999
2,40.6204330320001,-73.990704282
0,40.691106222,-73.9248710159999
0,40.730522568,-73.984724732
2,40.5755736300001,-73.981203625
3,40.830889993,-73.8272846199999
0,40.7487322370001,-74.002646912
3,40.7911518670001,-73.884371919
2,40.5954421920001,-74.158739435
2,40.609900125,-73.922372861
2,40.6632244900001,-73.949445222
2,40.6691833190001,-73.938042369
0,40.698033928,-73.975287153
1,40.706558988,-73.772321462
